provincia;poblacion;codigopostal;lat;lon
Salamanca;Barbadillo;37440;-5,88168623;40,93149186
Salamanca;Barbalos;37607;-5,94264031;40,6775343
Salamanca;Barceo;37217;-6,45280877;41,0605566
Salamanca;Barruecopardo;37255;-6,66619211;41,07079608
Salamanca;La Bastida;37621;-6,05852865;40,58515328
Salamanca;Béjar;37700;-5,76748422;40,3870342
Salamanca;Béjar;37717;-5,76748422;40,3870342
Salamanca;Béjar;37793;-5,76748422;40,3870342
Salamanca;Beleña;37789;-5,62748294;40,75098739
Salamanca;Bermellar;37291;-6,67042824;40,99927404
Salamanca;Berrocal de Huebra;37609;-6,00063426;40,7189215
Salamanca;Berrocal de Salvatierra;37795;-5,6908246;40,63225215
Salamanca;Boada;37290;-6,30528522;40,81524786
Salamanca;El Bodón;37520;-6,57413273;40,48773188
Salamanca;Bogajo;37291;-6,53099295;40,9068766
Salamanca;La Bouza;37488;-6,79484997;40,83542716
Salamanca;Bóveda del Río Almar;37316;-5,21100686;40,8572382
Salamanca;Brincones;37217;-6,34850052;41,11137935
Salamanca;Buenamadre;37209;-6,25018306;40,85624372
Salamanca;Buenamadre;37493;-6,25018306;40,85624372
Salamanca;Buenavista;37789;-5,61180865;40,76750246
Salamanca;El Cabaco;37621;-6,1277772;40,56486594
Salamanca;Cabezabellosa de la Calzada;37490;-5,4889047;41,04371539
Salamanca;La Cabeza de Béjar;37777;-5,66241355;40,49703441
Salamanca;Cabeza del Caballo;37214;-6,55917189;41,12962787
Salamanca;Cabrerizos;37193;-5,60844794;40,97785858
Salamanca;Cabrerizos;37219;-5,60844794;40,97785858
Salamanca;Cabrillas;37630;-6,17835912;40,74059759
Salamanca;Calvarrasa de Abajo;37181;-5,55092494;40,94576652
Salamanca;Calvarrasa de Arriba;37191;-5,59241783;40,90597487
Salamanca;La Calzada de Béjar;37714;-5,81587734;40,40997794
Salamanca;Calzada de Don Diego;37440;-5,90298081;40,90521575
Salamanca;Calzada de Don Diego;37448;-5,90298081;40,90521575
Salamanca;Calzada de Valdunciel;37797;-5,70216827;41,08624847
Salamanca;Campillo de Azaba;37550;-6,68850023;40,51110031
Salamanca;El Campo de Peñaranda;37317;-5,25739282;40,98492097
Salamanca;Candelario;37710;-5,74166375;40,36527507
Salamanca;Canillas de Abajo;37130;-5,92972802;40,9216334
Salamanca;Canillas de Abajo;37448;-5,92972802;40,9216334
Salamanca;Canillas de Abajo;37491;-5,92972802;40,9216334
Salamanca;Cantagallo;37716;-5,8185424;40,37163169
Salamanca;Cantalapiedra;37400;-5,18358635;41,12548761
Salamanca;Cantalpino;37405;-5,32798426;41,05273729
Salamanca;Cantaracillo;37319;-5,16330853;40,90331594
Salamanca;Carbajosa de la Sagrada;37008;-5,65118116;40,93294687
Salamanca;Carbajosa de la Sagrada;37188;-5,65118116;40,93294687
Salamanca;Carbajosa de la Sagrada;37191;-5,65118116;40,93294687
Salamanca;Carbajosa de la Sagrada;37198;-5,65118116;40,93294687
Salamanca;Carpio de Azaba;37497;-6,64678892;40,5958664
Salamanca;Carrascal de Barregas;37120;-5,76191292;40,97869466
Salamanca;Carrascal de Barregas;37129;-5,76191292;40,97869466
Salamanca;Carrascal de Barregas;37170;-5,76191292;40,97869466
Salamanca;Carrascal de Barregas;37192;-5,76191292;40,97869466
Salamanca;Carrascal de Barregas;37449;-5,76191292;40,97869466
Salamanca;Carrascal de Barregas;37451;-5,76191292;40,97869466
Salamanca;Carrascal del Obispo;37451;-5,99973649;40,76345642
Salamanca;Carrascal del Obispo;37609;-5,99973649;40,76345642
Salamanca;Casafranca;37767;-5,76096945;40,5918009
Salamanca;Las Casas del Conde;37659;-6,04117678;40,50787154
Salamanca;Casillas de Flores;37541;-6,75386274;40,38244335
Salamanca;Castellanos de Moriscos;37439;-5,59160735;41,0185091
Salamanca;Castillejo de Martín Viejo;37479;-6,64507428;40,70121001
Salamanca;Castillejo de Martín Viejo;37592;-6,64507428;40,70121001
Salamanca;Castraz;37494;-6,33447652;40,70547168
Salamanca;Cepeda;37656;-6,04007555;40,46529423
Salamanca;Cereceda de la Sierra;37621;-6,09127223;40,56646491
Salamanca;Cerezal de Peñahorcada;37253;-6,65139144;41,13080688
Salamanca;Cerralbo;37273;-6,58756805;40,97401567
Salamanca;Cerralbo;37291;-6,58756805;40,97401567
Salamanca;El Cerro;37720;-5,91504874;40,32783156
Salamanca;El Cerro;37724;-5,91504874;40,32783156
Salamanca;El Cerro;37726;-5,91504874;40,32783156
Salamanca;Cespedosa de Tormes;37750;-5,5802352;40,54294671
Salamanca;Cilleros de la Bastida;37621;-6,06069407;40,57617448
Salamanca;Cipérez;37216;-6,26566516;40,96193859
Salamanca;Cipérez;37468;-6,26566516;40,96193859
Salamanca;Ciudad Rodrigo;37170;-6,5341577;40,59730856
Salamanca;Ciudad Rodrigo;37500;-6,5341577;40,59730856
Salamanca;Ciudad Rodrigo;37590;-6,5341577;40,59730856
Salamanca;Ciudad Rodrigo;37591;-6,5341577;40,59730856
Salamanca;Ciudad Rodrigo;37593;-6,5341577;40,59730856
Salamanca;Ciudad Rodrigo;37594;-6,5341577;40,59730856
Salamanca;Ciudad Rodrigo;37595;-6,5341577;40,59730856
Salamanca;Coca de Alba;37830;-5,36526254;40,87741613
Salamanca;Colmenar de Montemayor;37711;-5,95692957;40,39932996
Salamanca;Cordovilla;37337;-5,40597336;40,95126246
Salamanca;Cristóbal;37684;-5,88987907;40,46969724
Salamanca;El Cubo de Don Sancho;37209;-6,3056533;40,89250938
Salamanca;El Cubo de Don Sancho;37281;-6,3056533;40,89250938
Salamanca;Chagarcía Medianero;37861;-5,38228145;40,64970699
Salamanca;Dios le Guarde;37478;-6,31202916;40,6420266
Salamanca;Doñinos de Ledesma;37130;-6,03340077;41,01243057
Salamanca;Doñinos de Ledesma;37139;-6,03340077;41,01243057
Salamanca;Doñinos de Ledesma;37185;-6,03340077;41,01243057
Salamanca;Doñinos de Salamanca;37117;-5,74640449;40,960106
Salamanca;Doñinos de Salamanca;37120;-5,74640449;40,960106
Salamanca;Doñinos de Salamanca;37129;-5,74640449;40,960106
Salamanca;Éjeme;37891;-5,53982312;40,76650698
Salamanca;La Encina;37515;-6,53107858;40,49912426
Salamanca;Encina de San Silvestre;37114;-6,09166847;41,01476287
Salamanca;Encinas de Abajo;37874;-5,47013283;40,93423234
Salamanca;Encinas de Abajo;37893;-5,47013283;40,93423234
Salamanca;Encinas de Arriba;37892;-5,55732894;40,77165069
Salamanca;Encinasola de los Comendadores;37256;-6,53136161;41,03152525
Salamanca;Endrinal;37765;-5,80425924;40,59004563
Salamanca;Endrinal;37766;-5,80425924;40,59004563
Salamanca;Escurial de la Sierra;37762;-5,95671795;40,61569307
Salamanca;Espadaña;37148;-6,28519695;41,06215985
Salamanca;Espeja;37497;-6,71612566;40,5654346
Salamanca;Espino de la Orbada;37419;-5,42427226;41,10598179
Salamanca;Florida de Liébana;37129;-5,76180262;41,02301093
Salamanca;Forfoleda;37799;-5,74869999;41,0970628
Salamanca;Frades de la Sierra;37766;-5,78368777;40,65658436
Salamanca;La Fregeneda;37220;-6,86630158;40,98811651
Salamanca;Fresnedoso;37775;-5,70944231;40,43627533
Salamanca;Fresno Alhándiga;37789;-5,6162236;40,71243985
Salamanca;La Fuente de San Esteban;37200;-6,25745838;40,80178071
Salamanca;La Fuente de San Esteban;37207;-6,25745838;40,80178071
Salamanca;La Fuente de San Esteban;37208;-6,25745838;40,80178071
Salamanca;La Fuente de San Esteban;37493;-6,25745838;40,80178071
Salamanca;La Fuente de San Esteban;37690;-6,25745838;40,80178071
Salamanca;Fuenteguinaldo;37540;-6,67624797;40,42868622
Salamanca;Fuenteliante;37291;-6,57272133;40,87510199
Salamanca;Fuenterroble de Salvatierra;37768;-5,73319574;40,56262976
Salamanca;Fuentes de Béjar;37790;-5,69454248;40,50675587
Salamanca;Fuentes de Oñoro;37480;-6,81175012;40,58946359
Salamanca;Fuentes de Oñoro;37481;-6,81175012;40,58946359
Salamanca;Gajates;37872;-5,36613034;40,78245962
Salamanca;Gajates;37873;-5,36613034;40,78245962
Salamanca;Gajates;37874;-5,36613034;40,78245962
Salamanca;Galindo y Perahuy;37129;-5,87370908;40,94197691
Salamanca;Galindo y Perahuy;37449;-5,87370908;40,94197691
Salamanca;Galinduste;37785;-5,54120204;40,66272944
Salamanca;Galinduste;37786;-5,54120204;40,66272944
Salamanca;Galisancho;37891;-5,55412079;40,74388911
Salamanca;Gallegos de Argañán;37497;-6,70221255;40,62995918
Salamanca;Gallegos de Solmirón;37751;-5,4495564;40,53728042
Salamanca;Garcibuey;37658;-5,99288423;40,51608097
Salamanca;Garcihernández;37810;-5,43474681;40,86132365
Salamanca;Garcihernández;37874;-5,43474681;40,86132365
Salamanca;Garcirrey;37209;-6,13059326;40,90056086
Salamanca;Garcirrey;37460;-6,13059326;40,90056086
Salamanca;Gejuelo del Barro;37114;-6,12369621;41,07715425
Salamanca;Golpejas;37170;-5,90824987;40,99956357
Salamanca;Gomecello;37420;-5,53544858;41,04257394
Salamanca;Guadramiro;37219;-6,49360685;41,01682148
Salamanca;Guijo de Ávila;37774;-5,63961695;40,53069628
Salamanca;Guijuelo;37700;-5,67162062;40,55564032
Salamanca;Guijuelo;37770;-5,67162062;40,55564032
Salamanca;Guijuelo;37778;-5,67162062;40,55564032
Salamanca;Guijuelo;37795;-5,67162062;40,55564032
Salamanca;Herguijuela de Ciudad Rodrigo;37510;-6,52143423;40,45819479
Salamanca;Herguijuela de Ciudad Rodrigo;37516;-6,52143423;40,45819479
Salamanca;Herguijuela de la Sierra;37617;-6,07354101;40,44553881
Salamanca;Herguijuela de la Sierra;37619;-6,07354101;40,44553881
Salamanca;Herguijuela del Campo;37762;-5,8639843;40,63040787
Salamanca;Hinojosa de Duero;37230;-6,7963881;40,9854398
Salamanca;Horcajo de Montemayor;37712;-5,89434488;40,42155006
Salamanca;Horcajo Medianero;37638;-5,40596772;40,63911827
Salamanca;Horcajo Medianero;37860;-5,40596772;40,63911827
Salamanca;Horcajo Medianero;37862;-5,40596772;40,63911827
Salamanca;La Hoya;37716;-5,69954226;40,40687241
Salamanca;Huerta;37338;-5,46828884;40,96826504
Salamanca;Iruelos;37217;-6,32717001;41,14077055
Salamanca;Ituero de Azaba;37551;-6,69227238;40,48574702
Salamanca;Juzbado;37115;-5,86283634;41,07828515
Salamanca;Lagunilla;37724;-5,97146874;40,32514304
Salamanca;Larrodrigo;37865;-5,44921129;40,73636387
Salamanca;Ledesma;37100;-5,99997138;41,08785178
Salamanca;Ledesma;37111;-5,99997138;41,08785178
Salamanca;Ledesma;37116;-5,99997138;41,08785178
Salamanca;Ledesma;37149;-5,99997138;41,08785178
Salamanca;Ledrada;37730;-5,71947047;40,46861964
Salamanca;Linares de Riofrío;37760;-5,92121919;40,58412711
Salamanca;Lumbrales;37240;-6,71924557;40,93501018
Salamanca;Macotera;37310;-5,28546697;40,83079941
Salamanca;Machacón;37893;-5,52423721;40,92624139
Salamanca;Madroñal;37619;-6,06296452;40,46423926
Salamanca;El Maíllo;37621;-6,17932848;40,56492092
Salamanca;Malpartida;37313;-5,2318428;40,76292333
Salamanca;Mancera de Abajo;37315;-5,19965125;40,83960233
Salamanca;El Manzano;37171;-6,28723368;41,17487248
Salamanca;Martiago;37510;-6,49082054;40,45346277
Salamanca;Martinamor;37891;-5,59897383;40,80626238
Salamanca;Martín de Yeltes;37494;-6,29117399;40,77685348
Salamanca;Martín de Yeltes;37496;-6,29117399;40,77685348
Salamanca;Masueco;37251;-6,58942787;41,2034736
Salamanca;Castellanos de Villiquera;37185;-5,69452751;41,05132803
Salamanca;Castellanos de Villiquera;37797;-5,69452751;41,05132803
Salamanca;Castellanos de Villiquera;37798;-5,69452751;41,05132803
Salamanca;La Mata de Ledesma;37130;-5,97074731;41,00038172
Salamanca;La Mata de Ledesma;37139;-5,97074731;41,00038172
Salamanca;La Mata de Ledesma;37170;-5,97074731;41,00038172
Salamanca;Matilla de los Caños del Río;37450;-5,94310461;40,825163
Salamanca;Matilla de los Caños del Río;37453;-5,94310461;40,825163
Salamanca;La Maya;37780;-5,61351121;40,68698353
Salamanca;Membribe de la Sierra;37766;-5,80622867;40,69094084
Salamanca;Mieza;37254;-6,68797004;41,1624954
Salamanca;El Milano;37256;-6,59924413;41,09173988
Salamanca;Miranda de Azán;37187;-5,68182106;40,8865184
Salamanca;Miranda del Castañar;37660;-6,00108185;40,48476715
Salamanca;Mogarraz;37610;-6,05280343;40,49217243
Salamanca;Molinillo;37683;-5,94495827;40,46893658
Salamanca;Monforte de la Sierra;37618;-6,05667873;40,48340835
Salamanca;Monleón;37765;-5,84644907;40,58359053
Salamanca;Monleras;37171;-6,22590664;41,18667789
Salamanca;Monsagro;37532;-6,2693546;40,50290849
Salamanca;Montejo;37795;-5,62299831;40,6313999
Salamanca;Montemayor del Río;37727;-5,89268282;40,34892104
Salamanca;Monterrubio de Armuña;37798;-5,64293891;41,02726823
Salamanca;Monterrubio de la Sierra;37788;-5,69310243;40,75635505
Salamanca;Morasverdes;37590;-6,27510226;40,60158322
Salamanca;Morille;37183;-5,69782894;40,80698182
Salamanca;Moríñigo;37337;-5,41375577;40,97019509
Salamanca;Moriscos;37430;-5,58287293;41,00741052
Salamanca;Moronta;37216;-6,43189094;40,97785863
Salamanca;Moronta;37219;-6,43189094;40,97785863
Salamanca;Moronta;37258;-6,43189094;40,97785863
Salamanca;Mozárbez;37183;-5,65111969;40,85683903
Salamanca;Mozárbez;37186;-5,65111969;40,85683903
Salamanca;Mozárbez;37197;-5,65111969;40,85683903
Salamanca;Mozárbez;37796;-5,65111969;40,85683903
Salamanca;Narros de Matalayegua;37452;-5,92617483;40,69975
Salamanca;Narros de Matalayegua;37609;-5,92617483;40,69975
Salamanca;Navacarros;37716;-5,71584946;40,39835654
Salamanca;Nava de Béjar;37776;-5,68142583;40,47373359
Salamanca;Nava de Francia;37659;-6,11604377;40,53556177
Salamanca;Nava de Sotrobal;37850;-5,28661128;40,88992908
Salamanca;Navales;37882;-5,47953395;40,7884906
Salamanca;Navalmoral de Béjar;37794;-5,78252768;40,42250442
Salamanca;Navamorales;37749;-5,47787229;40,47715377
Salamanca;Navarredonda de la Rinconada;37607;-6,01262484;40,60624831
Salamanca;Navasfrías;37542;-6,81859135;40,29512588
Salamanca;Negrilla de Palencia;37799;-5,59279697;41,09181684
Salamanca;Olmedo de Camaces;37291;-6,62389242;40,87900458
Salamanca;Olmedo de Camaces;37292;-6,62389242;40,87900458
Salamanca;La Orbada;37427;-5,48291835;41,10215592
Salamanca;La Orbada;37428;-5,48291835;41,10215592
Salamanca;Pajares de la Laguna;37428;-5,50910856;41,08792458
Salamanca;Pajares de la Laguna;47428;-5,50910856;41,08792458
Salamanca;Palacios del Arzobispo;37111;-5,89015165;41,16561425
Salamanca;Palaciosrubios;37406;-5,19517122;41,05202077
Salamanca;Palencia de Negrilla;37799;-5,60053743;41,09428128
Salamanca;Parada de Arriba;37129;-5,79243801;40,98642508
Salamanca;Parada de Arriba;37449;-5,79243801;40,98642508
Salamanca;Parada de Rubiales;37419;-5,43662359;41,14757618
Salamanca;Paradinas de San Juan;37318;-5,15344613;40,98385649
Salamanca;Pastores;37510;-6,50986451;40,51471136
Salamanca;El Payo;37524;-6,72684618;40,28653984
Salamanca;Pedraza de Alba;37882;-5,37505284;40,75418181
Salamanca;Pedrosillo de Alba;37871;-5,39651944;40,82278918
Salamanca;Pedrosillo de los Aires;37458;-5,70523132;40,71458395
Salamanca;Pedrosillo de los Aires;37766;-5,70523132;40,71458395
Salamanca;Pedrosillo de los Aires;37788;-5,70523132;40,71458395
Salamanca;Pedrosillo de los Aires;37792;-5,70523132;40,71458395
Salamanca;Pedrosillo el Ralo;37427;-5,54876628;41,06243758
Salamanca;El Pedroso de la Armuña;37410;-5,39940303;41,08032832
Salamanca;Pelabravo;37181;-5,57873147;40,93594225
Salamanca;Pelarrodríguez;37209;-6,21269172;40,88664231
Salamanca;Pelarrodríguez;37493;-6,21269172;40,88664231
Salamanca;Pelayos;37787;-5,57675516;40,64881724
Salamanca;Pelayos;37891;-5,57675516;40,64881724
Salamanca;La Peña;37214;-6,51885856;41,17423327
Salamanca;Peñacaballera;37727;-5,86056534;40,34443299
Salamanca;Peñaparda;37523;-6,66860248;40,32059218
Salamanca;Peñaranda de Bracamonte;37300;-5,20054579;40,90173747
Salamanca;Peñarandilla;37820;-5,39344836;40,88339177
Salamanca;Peralejos de Abajo;37216;-6,36315303;41,00432711
Salamanca;Peralejos de Arriba;37216;-6,33349109;41,00457226
Salamanca;Pereña de la Ribera;37175;-6,52440903;41,23793194
Salamanca;Peromingo;37791;-5,77224572;40,46310462
Salamanca;Pinedas;37712;-5,96049507;40,44515707
Salamanca;El Pino de Tormes;37170;-5,79409656;41,03888541
Salamanca;Pitiegua;37490;-5,46611699;41,06140911
Salamanca;Pizarral;37795;-5,65236444;40,61642492
Salamanca;Poveda de las Cintas;37406;-5,26080289;41,04608593
Salamanca;Pozos de Hinojo;37216;-6,41025242;40,91362293
Salamanca;Puebla de Azaba;37552;-6,74522345;40,44684318
Salamanca;Puebla de Azaba;37553;-6,74522345;40,44684318
Salamanca;Puebla de San Medel;37791;-5,7372772;40,51120927
Salamanca;Puebla de Yeltes;37606;-6,18211561;40,62624617
Salamanca;Puente del Congosto;37748;-5,52674854;40,4914531
Salamanca;Puente del Congosto;37750;-5,52674854;40,4914531
Salamanca;Puertas;37159;-6,28636754;41,0967643
Salamanca;Puerto de Béjar;37720;-5,83701439;40,35044482
Salamanca;Puerto de Béjar;37729;-5,83701439;40,35044482
Salamanca;Puerto Seguro;37488;-6,7610115;40,82775805
Salamanca;Rágama;37318;-5,12797209;40,99675088
Salamanca;La Redonda;37247;-6,74954776;40,90830453
Salamanca;Retortillo;37219;-6,35970572;40,80228446
Salamanca;Retortillo;37495;-6,35970572;40,80228446
Salamanca;La Rinconada de la Sierra;37607;-6,01985951;40,61098382
Salamanca;Robleda;37521;-6,60561531;40,38488155
Salamanca;Robliza de Cojos;37130;-5,97685102;40,86782586
Salamanca;Robliza de Cojos;37492;-5,97685102;40,86782586
Salamanca;Rollán;37447;-5,91690884;40,96193068
Salamanca;Saelices el Chico;37592;-6,63296249;40,67055317
Salamanca;La Sagrada;37465;-6,07218373;40,74360756
Salamanca;Salamanca;37001;-5,66538084;40,96736822
Salamanca;Salamanca;37002;-5,66538084;40,96736822
Salamanca;Salamanca;37003;-5,66538084;40,96736822
Salamanca;Salamanca;37004;-5,66538084;40,96736822
Salamanca;Salamanca;37005;-5,66538084;40,96736822
Salamanca;Salamanca;37006;-5,66538084;40,96736822
Salamanca;Salamanca;37007;-5,66538084;40,96736822
Salamanca;Salamanca;37008;-5,66538084;40,96736822
Salamanca;Saldeana;37259;-6,63919361;41,02033696
Salamanca;Salmoral;37314;-5,2192675;40,8015296
Salamanca;Salvatierra de Tormes;37779;-5,59798103;40,58840584
Salamanca;San Cristóbal de la Cuesta;37439;-5,61940288;41,02910296
Salamanca;Sancti-Spíritus;37470;-6,40073331;40,70639756
Salamanca;Sancti-Spíritus;37479;-6,40073331;40,70639756
Salamanca;Sanchón de la Ribera;37217;-6,4132098;41,08779387
Salamanca;Sanchón de la Sagrada;37466;-6,02526353;40,74390205
Salamanca;Sanchotello;37794;-5,75273633;40,43616166
Salamanca;Sando;37460;-6,11170235;40,96691001
Salamanca;Sando;37467;-6,11170235;40,96691001
Salamanca;Sando;37468;-6,11170235;40,96691001
Salamanca;San Esteban de la Sierra;37671;-5,90605414;40,50671602
Salamanca;San Felices de los Gallegos;37270;-6,70892391;40,84896516
Salamanca;San Martín del Castañar;37659;-6,06376236;40,52140012
Salamanca;San Miguel de Valero;37763;-5,92131609;40,54347599
Salamanca;San Morales;37340;-5,50263984;40,99300511
Salamanca;San Muñoz;37208;-6,12683653;40,78318925
Salamanca;San Muñoz;37640;-6,12683653;40,78318925
Salamanca;San Pedro del Valle;37170;-5,86095298;41,03321762
Salamanca;San Pedro de Rozados;37183;-5,73809709;40,79056716
Salamanca;San Pedro de Rozados;37186;-5,73809709;40,79056716
Salamanca;San Pedro de Rozados;37193;-5,73809709;40,79056716
Salamanca;San Pedro de Rozados;37453;-5,73809709;40,79056716
Salamanca;San Pedro de Rozados;37488;-5,73809709;40,79056716
Salamanca;San Pedro de Rozados;37609;-5,73809709;40,79056716
Salamanca;San Pelayo de Guareña;37110;-5,85777369;41,11579734
Salamanca;San Pelayo de Guareña;37111;-5,85777369;41,11579734
Salamanca;San Pelayo de Guareña;37799;-5,85777369;41,11579734
Salamanca;Santa María de Sando;37468;-6,13060818;40,97976658
Salamanca;Santa Marta de Tormes;37194;-5,6310736;40,9496834
Salamanca;Santa Marta de Tormes;37900;-5,6310736;40,9496834
Salamanca;Santiago de la Puebla;37311;-5,27991042;40,80084215
Salamanca;Santibáñez de Béjar;37740;-5,61175397;40,48746326
Salamanca;Santibáñez de la Sierra;37670;-5,91534796;40,49407899
Salamanca;Santibáñez de la Sierra;37682;-5,91534796;40,49407899
Salamanca;Santiz;37110;-5,89478405;41,2042073
Salamanca;Los Santos;37768;-5,79666635;40,54394177
Salamanca;Sardón de los Frailes;37172;-6,27056621;41,21396341
Salamanca;Saucelle;37257;-6,75136873;41,04786449
Salamanca;El Sahugo;37510;-6,54311488;40,41431338
Salamanca;Sepulcro-Hilario;37638;-6,18736962;40,70014203
Salamanca;Sequeros;37650;-6,02465886;40,51234689
Salamanca;Serradilla del Arroyo;37531;-6,35847992;40,52185157
Salamanca;Serradilla del Arroyo;37590;-6,35847992;40,52185157
Salamanca;Serradilla del Llano;37530;-6,35841689;40,49971011
Salamanca;La Sierpe;37762;-5,85626935;40,64576703
Salamanca;Sieteiglesias de Tormes;37892;-5,5775814;40,74204319
Salamanca;Sobradillo;37246;-6,79664077;40,9163486
Salamanca;Sorihuela;37777;-5,67882185;40,44295235
Salamanca;Sotoserrano;37657;-6,03293691;40,43779271
Salamanca;Tabera de Abajo;37130;-6,00191132;40,90939939
Salamanca;Tabera de Abajo;37460;-6,00191132;40,90939939
Salamanca;Tabera de Abajo;37491;-6,00191132;40,90939939
Salamanca;La Tala;37752;-5,5371301;40,58898469
Salamanca;Tamames;37600;-6,105106;40,65780109
Salamanca;Tamames;37608;-6,105106;40,65780109
Salamanca;Tamames;37609;-6,105106;40,65780109
Salamanca;Tarazona de Guareña;37409;-5,25145367;41,17195436
Salamanca;Tardáguila;37429;-5,57403312;41,11404347
Salamanca;El Tejado;37749;-5,54135023;40,44131133
Salamanca;Tejeda y Segoyuela;37607;-6,02358534;40,63193991
Salamanca;Tenebrón;37590;-6,35542548;40,62434775
Salamanca;Terradillos;37190;-5,54078419;40,83797667
Salamanca;Terradillos;37882;-5,54078419;40,83797667
Salamanca;Terradillos;37893;-5,54078419;40,83797667
Salamanca;Topas;37799;-5,63442805;41,15697238
Salamanca;Tordillos;37840;-5,35276214;40,85350496
Salamanca;El Tornadizo;37765;-5,89061454;40,54201506
Salamanca;Torresmenudas;37110;-5,7845568;41,10203738
Salamanca;Trabanca;37173;-6,38401108;41,23302537
Salamanca;Tremedal de Tormes;37148;-6,18092376;41,07405681
Salamanca;Tremedal de Tormes;37149;-6,18092376;41,07405681
Salamanca;Valdecarros;37881;-5,42307326;40,77018033
Salamanca;Valdefuentes de Sangusín;37680;-5,83151033;40,46603566
Salamanca;Valdehijaderos;37713;-5,84843393;40,41860164
Salamanca;Valdelacasa;37791;-5,76388118;40,50583774
Salamanca;Valdelageve;37724;-5,99230203;40,36885785
Salamanca;Valdelosa;37799;-5,7830251;41,17171341
Salamanca;Valdemierque;37891;-5,5838917;40,82203972
Salamanca;Valderrodrigo;37256;-6,50941588;41,0646583
Salamanca;Valdunciel;37798;-5,67207225;41,08589713
Salamanca;Valdunciel;37799;-5,67207225;41,08589713
Salamanca;Valero;37764;-5,94215661;40,53488546
Salamanca;Valsalabroso;37214;-6,50188791;41,10883664
Salamanca;Valsalabroso;37217;-6,50188791;41,10883664
Salamanca;Valverde de Valdelacasa;37791;-5,7816469;40,48057802
Salamanca;Valverdón;37115;-5,76955917;41,04661157
Salamanca;Valverdón;37185;-5,76955917;41,04661157
Salamanca;Vallejera de Riofrío;37717;-5,72010411;40,40833585
Salamanca;Vecinos;37450;-5,87857726;40,77824569
Salamanca;Vecinos;37452;-5,87857726;40,77824569
Salamanca;Vecinos;37453;-5,87857726;40,77824569
Salamanca;Vega de Tirados;37115;-5,88628888;41,0261635
Salamanca;Vega de Tirados;37170;-5,88628888;41,0261635
Salamanca;Las Veguillas;37450;-5,83123504;40,7158647
Salamanca;Las Veguillas;37452;-5,83123504;40,7158647
Salamanca;Las Veguillas;37454;-5,83123504;40,7158647
Salamanca;Las Veguillas;37609;-5,83123504;40,7158647
Salamanca;La Vellés;37427;-5,56824777;41,07347054
Salamanca;Ventosa del Río Almar;37329;-5,34797777;40,92622034
Salamanca;La Vídola;37214;-6,48710321;41,15300906
Salamanca;Vilvestre;37258;-6,72583452;41,10455913
Salamanca;Villaflores;37406;-5,23375437;41,08354319
Salamanca;Villagonzalo de Tormes;37893;-5,49663022;40,89164265
Salamanca;Villalba de los Llanos;37451;-5,9742661;40,80054897
Salamanca;Villamayor;37185;-5,69692596;40,99964444
Salamanca;Villanueva del Conde;37658;-6,01214677;40,50922264
Salamanca;Villar de Argañán;37497;-6,71895577;40,6736715
Salamanca;Villar de Ciervo;37488;-6,7399617;40,7368761
Salamanca;Villar de Gallimazo;37320;-5,28882419;40,95373893
Salamanca;Villar de la Yegua;37488;-6,70410168;40,7248908
Salamanca;Villar de la Yegua;37497;-6,70410168;40,7248908
Salamanca;Villar de Peralonso;37147;-6,22172609;41,03214926
Salamanca;Villar de Peralonso;37148;-6,22172609;41,03214926
Salamanca;Villar de Samaniego;37217;-6,44681725;41,12312099
Salamanca;Villares de la Reina;37184;-5,64906097;41,00909567
Salamanca;Villares de la Reina;37189;-5,64906097;41,00909567
Salamanca;Villares de la Reina;37798;-5,64906097;41,00909567
Salamanca;Villares de Yeltes;37267;-6,41318718;40,86725748
Salamanca;Villarino de los Aires;37160;-6,46772159;41,26971739
Salamanca;Villarino de los Aires;37169;-6,46772159;41,26971739
Salamanca;Villarino de los Aires;37174;-6,46772159;41,26971739
Salamanca;Villarmayor;37115;-5,97238712;41,01490307
Salamanca;Villarmayor;37130;-5,97238712;41,01490307
Salamanca;Villarmayor;37170;-5,97238712;41,01490307
Salamanca;Villarmuerto;37217;-6,36430405;41,05447676
Salamanca;Villasbuenas;37256;-6,59497001;41,06202639
Salamanca;Villasdardo;37468;-6,16267847;41,0048519
Salamanca;Villaseco de los Gamitos;37114;-6,112711;41,03662889
Salamanca;Villaseco de los Reyes;37140;-6,18591308;41,16194624
Salamanca;Villaseco de los Reyes;37148;-6,18591308;41,16194624
Salamanca;Villaseco de los Reyes;37149;-6,18591308;41,16194624
Salamanca;Villaseco de los Reyes;37150;-6,18591308;41,16194624
Salamanca;Villaseco de los Reyes;37159;-6,18591308;41,16194624
Salamanca;Villasrubias;37522;-6,63905271;40,33845868
Salamanca;Villaverde de Guareña;37428;-5,52557628;41,06376817
Salamanca;Villavieja de Yeltes;37260;-6,46780523;40,87555802
Salamanca;Villoria;37339;-5,37433343;40,99525283
Salamanca;Villoruela;37338;-5,39440614;41,00755556
Salamanca;Vitigudino;37210;-6,43579087;41,00818194
Salamanca;Vitigudino;37250;-6,43579087;41,00818194
Salamanca;Yecla de Yeltes;37219;-6,48814669;40,95955277
Salamanca;Zamarra;37591;-6,45205053;40,51924249
Salamanca;Zamayón;37110;-5,82952899;41,14775687
Salamanca;Zarapicos;37170;-5,84479593;41,0386347
